nom_instance,nbr_machine,nbr_job,borne_inférieur,ecart_type,optimum_connu,optimum_global,voisinage,fitness,rugosité,rugosité_sans_neutre,rugosité_sans_plateau,taux_neutre,descente,resultat_min,resultat_moyen,resultat_max,nbr_pas_min,nbr_pas_moyen,nbr_pas_max,freq_optimum_glob,freq_borne_inf
Gp08-04,8,8,1000,190.301,1,1153,swap+insert,FIFO-critique,18.1099,6.92734,5.90471,0.4993,SHC,1243,1454.42,1778,26,64.18,103,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap+insert,FIFO-critique,18.1099,6.92734,5.90471,0.4993,SHC_with_budget,1173,1323.66,1568,2454,3923.69,8230,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap_critic,FIFO-critique,8.98904,6.22888,4.38885,0.3819,SHC,1203,1446.48,1794,30,65.02,125,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap_critic,FIFO-critique,8.98904,6.22888,4.38885,0.3819,SHC_with_budget,1200,1409.77,1736,42,104.59,307,0,0
Gp08-04,8,8,1000,190.301,1,1153,insert_critic,FIFO-critique,15.3794,7.49139,6.39248,0.5935,SHC,1235,1555.62,2269,14,52.72,106,0,0
Gp08-04,8,8,1000,190.301,1,1153,insert_critic,FIFO-critique,15.3794,7.49139,6.39248,0.5935,SHC_with_budget,1189,1430.78,1711,40,100.2,354,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap+insert_critic,FIFO-critique,11.9822,4.9958,5.23219,0.5079,SHC,1199,1468.13,1736,31,61.47,103,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap+insert_critic,FIFO-critique,11.9822,4.9958,5.23219,0.5079,SHC_with_budget,1195,1432.6,1745,27,94.54,359,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap,best,3.91698,0.699035,0.785627,0.7385,SHC,1169,1181.86,1216,2,7.78,14,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap,best,3.91698,0.699035,0.785627,0.7385,SHC_with_budget,1168,1171.52,1176,4482,7406.82,16551,0,0
Gp08-04,8,8,1000,190.301,1,1153,insert,best,5.45271,0.816537,0.611928,0.8207,SHC,1169,1191.16,1231,2,7,18,0,0
Gp08-04,8,8,1000,190.301,1,1153,insert,best,5.45271,0.816537,0.611928,0.8207,SHC_with_budget,1168,1172.62,1199,5300,8645.17,16297,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap+insert,best,7.65499,0.74744,0.685707,0.8045,SHC,1168,1182.69,1205,2,7.81,19,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap+insert,best,7.65499,0.74744,0.685707,0.8045,SHC_with_budget,1168,1172.05,1189,5045,8848.31,16338,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap_critic,best,7.76734,0.630724,0.743684,0.7397,SHC,1168,1193.82,1228,2,6.24,13,0,0
Gp08-04,8,8,1000,190.301,1,1153,swap_critic,best,7.76734,0.630724,0.743684,0.7397,SHC_with_budget,1168,1171.7,1185,3250,5920.04,13287,0,0
Gp08-04,8,8,1000,190.301,1,1153,insert_critic,best,6.98355,1.12917,0.875949,0.8217,SHC,1171,1211.23,1280,1,4.5,15,0,0
